year,pct_downsizing05,pct_downsizing10
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1993,.0995215,.0277512
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
1994,.1360609,.0409134
